epoch,step,train_loss,val_loss
0,49,0.09001871699200077,
0,99,0.08386772020515096,
0,149,0.08469455662714953,
0,199,0.08640131123166066,
0,249,0.08343565473931353,
0,299,0.08387887607708626,
0,310,,0.08392439928157762
1,349,0.0848988037415383,
1,399,0.08583304380887055,
1,449,0.08323903555001115,
1,499,0.08431582581949461,
1,549,0.08372233009208242,
1,599,0.08296334123858008,
1,621,,0.08361643221698421
2,649,0.08684021873428488,
2,699,0.08315154384300902,
2,749,0.08494012345562084,
2,799,0.08193756928899992,
2,849,0.0842442307014406,
2,899,0.08156686839857162,
2,932,,0.08355674401986175
3,949,0.08431991142946016,
3,999,0.08342308129481364,
3,1049,0.08151217398951387,
3,1099,0.08039016345212084,
3,1149,0.08008754201304483,
3,1199,0.08344396451495978,
3,1243,,0.08366486931180431
4,1249,0.08363952973590234,
4,1299,0.08333193975140538,
4,1349,0.08403959784354283,
4,1399,0.08436156305377292,
4,1449,0.08059753648020017,
4,1499,0.08161253165981527,
4,1549,0.0835458188759744,
4,1554,,0.08372078597203816
5,1599,0.07999838580070902,
5,1649,0.08119533830734353,
5,1699,0.0838912971559396,
5,1749,0.0819221822231268,
5,1799,0.08328480209013372,
5,1849,0.08443589019076145,
5,1865,,0.08374259145263982
6,1899,0.08094421200688297,
6,1949,0.08202395855603911,
6,1999,0.08609499684472192,
6,2049,0.08249190052879668,
6,2099,0.0831303097675993,
6,2149,0.08269974808913955,
6,2176,,0.08420930439173116
